business_id,positive_photos,negative_photos
AV6weBrZFFBfRGCbcRGO4g,20,47
UdKbgnKONQlNz4lTqKwAOQ,7,1
w9hczkpc2wtB63Z7dvYD3g,12,2
en2o4Y4kdDHIDc5P82EXBw,4,3
pDwKOuqjQ4gtoX-aaQPJ_g,2,2
GBPZ8UB7WRmnl1deCJCaPg,0,1
UU1Zfl25ChVRoGlY39y_eg,28,16
GmvfPkjxhonLSaPgfNGhPw,0,1
RV657EzugeDNfHaRFZYa_A,1,2
b1s8c1CTlHmLIlNGI9q-mQ,6,1
3XVAfJQdX327pqNZg5KV5g,4,2
lOd50CiDJeNWmN_KsvR2rg,1,1
znH36RmIAI4wcHy9WiEO5Q,19,6
kCF3AuV-2LowMdVlklLy7A,7,6
4WmI1fnjvfI5OyV1B6emAQ,4,0
NV5Q8ZhDSh_oI8ZOnn72Lw,4,2
tro-hrljuY1cUAVFYauTlQ,5,4
QyiuN41DV7xe8Wc75427Hg,10,0
HAzqPzwxiSu2-XhJkz8ntQ,0,1
WuO1CukY0k9neAQsijMYhQ,0,2
Mnf5YGIkiSgiLbqL5bvxkg,1,0
ndd5S4e8gy1CJMcqzVQdBQ,2,3
DGeupkmvo1X1oKn-sv9UQA,0,1
NIPn7olHs6k3Svxy6DHUQA,5,0
ZiEn3McAAbapzyAV0c6qWg,1,0
oJSa5HCiZXKLXxggQmecEQ,17,5
gtfLQysuCBEAQk3wwWxwTg,0,3
iG9AbNjiHZdeLpTpZmU3Iw,8,1
sHB4PVLgugU9TGfOdBvgqw,9,1
ZRTKCVOqhcbuY1RyLwhvhQ,1,4
WuPSEvu8pES752S92awAVQ,5,4
JLbgvGM4FXh9zNP4O5ZWjQ,35,19
yYL95YmG-2lI33G9ZLseyQ,8,1
Uvef4Sr4uz21HqVj8U2rKA,12,2
0kj2vPfD91pzvD9vFqgjlg,1,2
bxoxAAJGE3VeGgOk-YbISw,1,0
Wag4bnx38zJ4ihDn8-7--A,14,5
ZcbGfZ0GYjvJp9xi5uE9KA,2,0
HHTrX_Hf9EwQcH2UhmWMkg,1,0
MBF4pdOatAxiEOyWEmierA,6,0
GFnh_H4jMEq0Y0zrHphpTQ,3,1
XWRhaOGnRwHk-FICdbcCfA,0,1
U4OLUFb9VxMmpMXm1ZF-cQ,7,1
dU7SLTS6_HWo1YPHZ4DmOw,10,7
8neBxgTFrzsZ3gT1lX9KAg,4,1
kPxZJSYXcEUX-aCY-Ma_xw,0,2
_eJ2ETotJBzZBQS15fD-8A,6,1
BwNZaPoqjHYK4RMqAxSeCw,0,1
tVvUjT0AImL9gcpJMw5QIw,1,0
3kTYTShnktE7azjItVlZJQ,2,4
N93EYZy9R0sdlEvubu94ig,30,5
Msw1bg7KGcZ87NEAoABIJg,12,6
E0Ku0s_F632KDqhjaj3zBA,1,0
JWw_svslm7jOcBcGHRo5hQ,15,0
gCQscFW3aVBNE-PehZ13ew,2,6
GHPsuPkFFazLPfh41vgEMg,1,0
W9NUdpRX7gLXHLM2-NeKeA,10,5
xA6L2w_TlbxHubb1xeBE8w,9,1
tcclqqE4T8XbgS-02vsl6A,1,0
B7qQmqD9H2UoOpShmHTfZw,1,0
XBRCMc3rcvcRXrB3p-o9yA,1,0
9YiIVnH_QokhOCqho28CPg,14,10
JMwwxARF34aR1aq7hzpiJQ,3,1
ropJyZdmv6NeDU2Vz1I_Hg,10,2
Dl3ty7Rt2WeBIAUoBF0EXg,7,6
2xESRiEdjlbRh_uO9LpAJw,1,0
Rv1IiQaIIDunqzS8dSvHCw,1,4
tTEtAzGbydufWtgOqCMquA,2,9
7S_xPzT2mKDGddfY2oOxSw,1,0
R5fMwVbS-AKBsceHKf2wEg,9,1
BJ2lc7stoj6WniXZJjswMA,2,0
cjN5hZuQvZqvceFgRWxcWQ,2,0
7XTGtaKjANmZqp2QtN_iPA,0,1
GAmnRBLpHNBXQB391Zljsw,1,2
cyNk6uAjh4Kl99z4NvjBjA,0,1
3gdjVkNeUa9piW9H708Aig,3,3
PMH637woNo9ojZWxPLVULw,1,1
edVhUxTKz4nn5-qF7Ix_7g,0,2
FeC5DeqINOSr37y5TABnKA,4,1
Wp1UkYg5LjeI3rDByzPxlg,15,9
YacxbXstfITuEDmlQIjyVg,5,3
0L3CAgRf8wuH5MjNwJdivg,23,5
bdurE1pEBzghLSFYHxpSxg,1,1
6hKY8sj-ikAQdzrkrBcvuQ,1,1
z2RiCl_iU-8bM4Lj1zNL8g,2,2
IDJwHQqQePBqIWX3723Ing,1,0
RZR6AYmF0RJAFmgj8I11Gg,1,0
X6ZZksefmR_piQj2Gbnduw,3,0
SVGApDPNdpFlEjwRQThCxA,13,7
Mpu8IzCGs805YBiwQ9IgFA,1,1
drNjH8Z63cgp8FWXh2hahA,22,11
AD9b2W2gPZlD8AQHkBIl7w,0,1
nr1y1_csfnP6nSKxtOrLmw,0,1
6dk3H4X0ZztxbG3b5Yij4w,11,3
0yr2L_2CVaLV9SLIGWngPA,0,1
Ji2DEyYisIOKTjm57oMP5A,2,0
-RJ216TTIghZshCkUlD1WQ,63,45
wXnVKTuKZaAZFwKanUXqBQ,2,1
Dd9l9bDHbACessxl-Ks4UA,4,5
KhqrvNH7OdPQMQoW4VCQ5A,1,2
CcRWjsitozphrvUlDrQwdQ,4,0
9tp082Mk5-Ux3x3YYjlyKg,7,2
eue9tQvB94MPB-f9LUUCJA,1,1
6F46lj02sSEVcYCE-RsIag,0,3
LtO6vTBfYzlgWArn3kRe_A,9,7
hkpP3kY_x_zVpVz8gQ0ErA,2,0
9ZiDvEuYv-ABq_JDEnrOgg,5,0
MiKZH5kMszrf1whad2jyqg,2,3
cUFBO-5Fgd7pR0JUakWXSw,5,19
WdB_1TDZanjfBcT2Xj5Ljg,1,0
TM3UY0fCq0CQbuskoq0OWQ,2,3
yNM4OIqnvtqZzvRD8fSJ5A,1,1
LBwFjTUlDeikknOoQTXxhg,14,10
f9cIbhLyBz_qTEfMLfwrrQ,3,0
1Pw0sSdOWEiOE7_9rKnVyA,1,0
Xy8R4AnLP3LxwFIYoPfhJg,0,3
NoDhna4BsDhcl7xRPmZJzQ,2,0
ueoRWPGrSoZizl1ngBghqg,2,1
VUknuJV7f9DoqiYdsb1BLg,28,13
7W_PUqiBmoe2PVFGQ1ZBOg,1,0
8Z72HW5ydzQFydUxZglurg,2,0
ku7abza_uIGTALD76eeg1Q,0,3
lcSsIw_oC-OT2veksCtRwg,1,0
yUkOP3Tmdp1pWA7p3zHboQ,6,2
ccdcyzc1oSucd-qRlnYR0w,2,1
-mjUxlW8Lyyq0t3GWvD3EA,14,9
MLYy937DjHHtE5Cwpg3NEQ,12,0
bqDFZDfDPdCut0CbybDUrA,17,8
C0agyAmn_iH_4WUfBdbZvw,0,1
_KjKBz_ouqfheB1Buw7yYg,1,1
KEFEBgyjwcWuvWa5rXKOow,1,0
KSTMUvXUN4WuwhpW4jbiSg,5,0
L_RotH31jKbxf32WBrw43A,0,1
IfdaoLWUc8LJU8BE3qb0Ng,0,1
taZtZfRU6AG-Q5T0CIS46Q,1,0
XvhSYgpJx6mc5MycXac-Iw,0,1
mYlNFkIiFY3SyDl-nPWR5g,1,1
l6ZrDTwUHZebCG3C9Va3Dw,1,2
LH9YFarEKe_ByAl6xeeegQ,1,2
ru3VLU8kPeYWkxeG4yaZBQ,2,1
bpXjVgy_XkTnySLMlvSg5w,3,0
VHaSjiRqAjrcIFpgG9VUww,8,0
fz761yppFtnixsNTmCOULw,1,1
NRWQc7Ok1UWWO0h9UZDF1w,0,1
z8HtGSCKh8bLHNvL8Mo8AA,1,6
yhgOJXJd_XAU-8jIvcfq0g,5,2
QyddvTj0giXJkRMmFMUKJg,0,1
pHDLRIG2Xu1_1mkGAbyEmw,1,11
-av1lZI1JDY_RZN2eTMnWg,15,4
fiRbomFAAtfTYOTTtnDUcA,1,2
gmbF7yyNkwNTcQlj_ogVVg,1,0
tb7LN9t_SaI_6wGu1dHR2g,4,3
E7C8xUC0oSNOpRl1vMTMzA,3,1
oU2cHZU5Nm_kD7ro_kg4AA,7,0
ARfXk9Sa2vrK36fAGvdmWQ,12,16
O3sIXkB4rHX9OLKILiyZLw,2,2
mJAhCy5XbkaeQqMN05h4Yg,2,0
8Wm2NMAoukBC2wQR49E4ng,5,3
ZbHE1ZncONeH-q93GuVGdA,8,0
HzGRl7ERUjPpBA_rOT3E-w,1,0
BXPEMIFl4iixdvIJW8Fkmg,0,1
AkpuhGyLAxhD_sLMQv3kOg,17,6
uJTG4mzj2IY0lgNrHJUXXA,8,0
4I3qHlQLxl3dzzzdWzywog,3,0
m5PCxfNdQe0XPGVboo_NwQ,2,1
O_cvS8uAocco3R3Pg9np-g,3,2
mCeGAUOHDQ8EDBPPt-ADTw,4,0
hgVXwdk_qmRp2QwrzxkZ5A,5,0
RCQqrkfCE5gGCYgJwNoSPQ,5,1
pP4MRsHfrage-sm4mXYFAQ,6,2
OlSpcJY_nXqWbdwdg4SNvA,5,1
1mtUrpL6eHCItG3ZTSe9IA,10,0
v-E_fwn4CesE_rdmxvwvSQ,2,1
ci0jfRO706B-P-VdHpf4yA,0,1
aFHhlNjp1nLd-2Ql8cfZkA,0,1
IYedXxcwJJwxv-6DpMPvtA,9,4
PnLnEHM89cwJwS8MPVI2wQ,0,3
V4bhr2YpNO1al-n9rGyIPw,1,3
HG3ROmv3FJZTMJPpThSXOw,1,4
ZUJL4EBj7bBYYIQn8J6EVw,4,2
jAjJ0ESnlDzIk7-KJPQKyQ,0,6
quBiDNgMLYoWP6Q2YSgZLg,17,0
GAHO3393t6r5xFhfLl9NEw,1,0
BCSofuQwu1VE8wjzDaQ3qQ,0,9
i5snLVanPG1R9foC0QfkXQ,2,0
ymwUAvCK7Qmf3IX58XqLGw,3,6
54kfE6vauORUVUifLagkXQ,1,0
-yGaH-liIrAYqMiMExvngA,1,2
aSn4fgpq-3FDfvVG2bjv3A,7,0
KUbCQ2ah__c5x0q_6b4oTA,0,2
zx_j6OuuHHa2afVoAZuLpA,6,1
cpkBJhBujpBFZ0rOItE-4g,1,1
NyGlEmuYcpZSKfk6IwJeSw,7,7
hBJYQMM8kjRnbhsEQ6hopg,1,0
cSS85_t1Ilh2PdBKL4C4dw,2,1
5WFCJrMFnewv2ocK5L6DAg,1,0
3aEASdWGHArGCQH-7don3A,2,0
1AD9s8wfB2YT4aOb4QXxiA,9,1
6usQ3JgXOv6x6JN7g8Fv1w,0,1
MZRqxvBkJLjKcoOjNz7yLA,4,2
H3EBEKejPL8tsB1gQYG1Ew,3,0
8wt-saX_qXaqVCXQHc5qXw,5,2
Q3UkgxNNInsPcUFhsQFcrg,4,1
T-eEjmbEeQ53ezioW_9vxQ,1,2
rRAKvF-E_fnikHK4WSpXrA,5,6
SAfuIUZMXrOnb3LWyvYjDA,7,1
iomyYWs9m6-SucLAcY3WTg,2,1
IAYb36NazDFBifoq9AKcBg,34,2
0o_JtYrz5FRVMcAEVmf42w,6,1
RdSYqIwDUWLFU4-sdF3JNw,25,23
OtVC3faAuq7ygOBQLNvIcw,6,2
YIKmBnAMBdRF4DfYEINTRA,2,0
ErnZ6XLbX3aG9jz3OcyzLg,2,5
eISyaSdeTWQA2z9k-r_F4Q,2,0
B4SQCxWWvOLlyqHBFrNlSw,4,2
NvyjzqSF55Ghe3GrIIYEcw,1,3
SEjyjYlMfFFzkHaru6JadA,9,0
1NLY_4-U8I1pisOMrgZELQ,1,0
o8TpuB5PmdXXYQhG_SxmhQ,1,1
MpT8KheTjs7TSDWIoMUFxg,2,2
UeKaHOLZATrb1H-XW3AiFQ,0,1
QGE9ZsMb7QLMsBf2OvfVMw,1,0
maLlY0JVsUfHNK6-RUrG4g,1,0
1xcPc2snHooElBQDQl3Ybw,0,1
VS9g0J9YGQuWjjeNhFbtWw,0,1
Hv3iuAYsoF2FjH0ND9rIKg,0,1
QQqI1z1FohJGSLV0qKvOjQ,2,1
_glMJT-AR1vNt-eatEdyeA,2,0
vAXlIzBMGaw-Oqjq1DMuKQ,2,0
0uR48n5SYcLE_DLcjONZPg,0,4
gB4JpmmLKClE1ZFAwFWBJQ,4,2
O-w1BPugUppZKsXxnsqoEA,2,1
uW6UHfONAmm8QttPkbMewQ,36,10
Leif5a7FHom7sfCx2lrzAw,0,1
xhKsKC1ngojo8-J43UZmDA,0,3
Z9sj68sa1c-v1y4oKoOH5Q,1,0
kP2wC0luve3mT5fcdrA3nQ,2,1
urH0YHSjB3z8ogUJDJWJPA,3,2
I9Xn958b-l07iPpDrdOWeQ,15,10
i-LDatuEXFN3EDZK1sgllQ,1,3
E4_lj6bfeoAuAonAt_HQ9g,0,1
y4zoAUW47T6dcopfeK31fw,2,0
aGSTGf0DXrD275ffgY0aXA,2,0
qwR_Oy11Nx7l8zoC7Vj3Rg,3,2
-A4suUjxa7gNaiUMDjO42g,1,0
odhwxNT5Y1qWB8v_rdmS6Q,7,3
ZE1n6H-4qgq_7z67qa4yUA,7,0
CNXUru6x_qrG8R-IeOuwgQ,13,9
U-LkG8wggE2-fcyMLTzKww,2,0
0adnz967WpNN_7my3kPVnA,7,2
pSjoZ6ojMGRIQM2KAGqFGg,3,2
tAj-0ZPUATzLHS0KHzXFBQ,27,9
QjfCmeznfZC9BPowyO4Npw,8,1
6iJ8yrsueJ8QH3HceGstxw,7,2
U1XLS-uQJVnQRvshnvAeXQ,2,0
hGFtSo3mezqGrjuCYMnt5g,0,3
rT2ownx0bn2Wfve3iYHLxw,0,2
vOdiLz0dTiyHmkbv61HYGQ,2,0
XQqugSurkmFjmByzd0ZsLg,6,1
0HAgqWjNfT5nbbWk3Xy2Bw,1,1
huMKC8Yns_l9kuyjjhx-dA,3,1
RztX0zV7ObHZD08SDUhI0Q,5,4
Ct5sRk9Qm--neTRwXrq2uA,0,1
rnwS-F6u8UlgKGoDodX7-Q,1,0
B5JCODx4728Ce2Qca1NFHw,9,12
wiIVbG2ONHXBa5Vn-Y0fBQ,5,9
-R2z2womJA-NCA2Pbz181g,1,1
9qIScKnMow7y8li_SsWYEg,0,4
QUxzvPrcWSXCKtYcneXIVA,5,1
ywczsfJ5mTSIAL2PnIAKog,13,3
E_tvJL3lfmCTWAcq2js8Kw,3,0
bXISj8RpXaAilaPLtJuzKg,1,2
kZh-0f291AiayMgs1EqwIQ,0,1
7Gl_h0Dz4r3xEILhe6taNA,3,1
mecL8UGi_Qm5be2t1L4B3w,2,1
olcmJozm8Oq0yTQHGAJYfw,4,2
B2N_XO6fX0ILL9c50QuzHg,1,0
_zwYQHInNJRriac_D767fQ,1,1
jyl-qYlicM69wvjmAX4hsA,3,0
8gbJ_oKfKzR_GOOFIHIHFQ,1,0
qhbUNmiGKmw343Fj7qlEsQ,0,1
Qqh2cFO1bk5TQ8mWIEjbCw,4,2
cwJPBtNelxoGaDtNomCKJQ,3,0
SU56w479vUfFHsvmvQIf7A,4,1
6mosGDOJQVN6OevO5mIqkA,28,16
THyomCEEq4W9pJvXy6YoNw,1,0
CvGfyePXPjKt3btUj1h9uQ,3,0
qjuxlHtv_woIw9zPVWri5A,0,1
hAKz92Nyvyh05qIE6wpWHg,2,0
uBGPTzye3wrxZPf54AXuFg,4,6
kkD0tv_e5E6a8kRpLYEcaA,9,4
ZRZlPFSn782DbSSXPb-i3w,1,0
d482l58ho0_IMdFkXX1F5Q,47,21
X1Y2II3AYdoxa70nTTfUPQ,3,0
BgQ5ob0QiZfO5YbgI7VyFw,4,7
tLqhkS7Y8oTeFeweCycbIA,3,6
00NrWSvMkQhPGFoO_efv9Q,1,0
2yi6QBxLDgfqrg1Jr4Syzw,0,1
I5zC_Qw8tpAckO5i6KC5dQ,1,5
2g7BfzamlNGPP6jMZrt8kw,1,0
WCnPXkhqsbjJCEgS0FempA,0,2
IsyO4wTJWY9dy-Iq0l1EiA,2,2
v8dfoVJkzoAzUgZeVmpRJA,8,2
r89Re4FNgVWHgBfjCVZyVw,2,31
7R6JSHz-7jc9CzhPKdOE4Q,3,1
LJt-NO2FhvQxTmBoaaLhTg,2,8
sw3HdidP3E9YiuuLVyfeNw,1,0
AMug9zQbMrdw7aM1EaMDsw,4,0
-TjzQsimpriXVYaH3HdtQA,0,1
LVLctMJ018ShlsFkIuYGTg,7,7
Cw4CAZ3t7X1S-0svpc4YWQ,4,8
eQ4Oj_kjrjVV0CfDcDWBmg,0,2
caYlxQ7kaYcUZwcqJKNyoA,1,0
kwRWzhS3UoIIeoi7ghK6uw,2,0
xIuD2AVGFWjDepLZbcNIeg,2,1
iBkc2dV-lXeXadYwmnOOIA,5,1
S5V7NaIME09rjy41XLl3xQ,1,0
2xlQ1OA8iU2V460CgS37-w,12,2
6tK-R3BQ-GiMxsCGtxpJyw,6,0
b9twNz1ZacfBIiYFrOoPuw,5,0
7FFlMoNoIW5W3KgCYqknmQ,1,3
8wj429RXx2bSpubx-1Fjpg,2,0
qF84n4A5j1oj65I6kQsEJw,4,0
fkXwJHETFfJUc-gu-pyeLw,8,2
wuYKpHyjIfyvMR9YlwHn6Q,2,0
7aLkFEBnL1LJmQdcuaovuQ,0,1
N7j_rJ0Vlwb-Gf-6cy4uiw,6,7
FySLcpQNaDK_wrKmZA02cw,1,2
pqsNkM5pgbio1x-2HQoefw,31,7
i3mZIwNi1EiJ7-1A8amoyw,11,4
MiqI3DMf48AJQbfoG6fTRA,6,5
0d0i0FaJq1GIeW1rS2D-5w,56,51
dcfh1BEj4EXKqA16zi0TiA,22,17
ZZF5iqlKFBWJSGSZzWHMzA,7,1
OsGqPM3vMryBxZqnhoSr9Q,0,1
fhLa0bM7PaEmxDElpqySlw,1,0
XYbS1ybeU4vBgE5Nd6ow6w,1,1
pJXhUly8CcrYan9FOrrjow,1,0
k5LmbbjidzU7wy79TZ3kRQ,3,2
Oj4PqiXtPTd4kZdI5aG1uw,3,0
thYC66m1cYM-uQSkMQePZQ,1,0
mW97sJ9JVjs_REfp6XjRhQ,4,4
2anxB5OiLo_-eFh_o2j-rw,9,0
sKrt4CMGyG8YAjxVkk4hPQ,5,0
uEMAAq1O8sV3zPQ0qeYxSQ,0,1
wMN68wTTlu8hADAF3FkKTw,2,4
sqdhck-Ad8UiBTVRbhdepw,2,2
ud45YT67UCbtNfRxNeR2Yg,1,1
C5zOHpwyA-snVGppkbUpQg,0,1
PgxjXf7enBAyzjR9ftLZ2A,15,2
fqMAnoS2sTokz6lqBSmoCw,15,14
0X8G5_wbBtzwUlxonHdplA,10,0
FG8atOE15c8IoQH_hEb9zA,17,14
6i_EXDHikHWhhDipzMt8rw,57,16
pOvTYClFgMm-wAXPW1CnhQ,3,1
Fho2P7OP80-yChCRxkK7Hw,1,0
tsDdetbc4qtzgAPtcLH87A,10,4
UP7ejOl-PQyWZ9iFRQD8Xw,9,2
0ZNIAF_1d83uK1Z7mADTfA,2,0
SvCjBtbN1cKElDKPTw9dOA,8,4
v1vcs-uSAQcjTFsHxS1dug,0,1
T6TOUgbuEKFkl3kHGpoN7Q,0,1
aXnWWp6Reaep4-0iKWlYHQ,3,0
i8rbR-SObU9o7YO0iiqh1A,9,2
Is_Zo6E-uHddHXt09DI7jQ,2,1
Mw4OBWvBQ-L_a0EOFKFDjQ,2,0
U664UaHwbm0BEwy0jvjQ5Q,5,6
npWIa3dIPEV1MTaZNq6AUA,8,2
89m0BsO8z9mYIIvKdwRfiQ,4,1
_X-a2fwhGECQKNw3PsSvSA,5,4
42uRhhQDzbtKrUYoBPXS8A,2,2
7i0kkZ79MMkI59qCGilltQ,4,2
Ko-c15eutBBh3xhQ_NiauA,1,4
SIJQw21uevKbwabMkX7mYQ,16,0
U4ePUdVasbs-icGNJ0Ojaw,14,9
TZ-oDZBnvDVwD66uB3HDew,2,3
PTbpP2T-Km0g11wB6h2lKg,0,1
B8zMmUlCIX7Ts8VSgy9B-A,5,4
K8md000ZZrGywrvmKkQdQg,6,3
4p6Wce7Ed707QS2-yQkvZw,3,4
kajp1s8tu9B59OyyHoBExg,4,9
1hpF63f2NFRMS4xdw42RMQ,1,0
GItaJd9S14jY0FseuJzOEw,2,0
PedxgPTA-rAsRbM_vXSs1w,2,1
GiUvdPq6S-g7c10IV7cTHA,13,9
82AEJCAi_-mzOcJmy_XTew,4,1
ZxrWn3v1ZVX9SC_ObbfpHQ,15,6
yooVq4aUUthr7DOQiZ7yEA,4,3
EVSfdVw1j-kr3Pn9K08Ruw,1,1
Xg5qEQiB-7L6kGJ5F4K3bQ,75,53
LeqYXawjMwTf9x9Hx73R9A,7,0
KSRBPWOSqxclHkDd23P7CQ,1,1
59c3Cp-p5i18xFCKUuCkFQ,8,7
7lvogweL-b7av26TUOCf4w,5,0
FlaKnTMLBE_pzRYHjXTOLg,0,2
y5drVdOn-r6OyEJnpH3fjQ,5,1
BEtgRzNeXGAf0uQ-HuSyfA,22,24
SXQEYB5qR_y8LNQUsGKHhA,1,1
h-DZp9A3p2se3QRUFc99pg,5,4
YXyDCXPVpu8qlOFHPKrBNw,0,1
ukB1l0o0MfPtE5GoUzJnIg,1,0
TFXI1fbhrs_kHU-jTKRYCQ,2,4
C3hovX-UcG8vfGN90eMnKw,0,1
WynSwONQjN7heBpTtP2Csw,8,0
Yo8ODT7aFMM2xKUd1yaBVw,12,8
_3mq1ptgCIwzaIG_P7BV3Q,0,1
oNQ6Q6IHh5GnLgllfM1dMQ,1,0
cJ4Y1CJzXj06twUZ5VGc8w,0,3
U6ZPS03Nnm-peYC0q_bV6Q,0,1
ZaL3mKpmt1dopkq7bdetbQ,6,2
2cetuQgbP1Bnzm-uMRlocQ,0,1
Lu11ceuxJWh3dgRaPZGbsQ,5,5
ooZQt0jRqrJ_ejhjP8C4Mg,3,1
i3MWkfRgwqPYMKyL9Mk_Pg,4,1
ZK-R-CcMrjuQKl9G910OWQ,5,10
l-syVU_B8T4ZTr_SpMCKfg,2,1
LKOo9nZKMI6WPzSa7wMvOg,1,0
U1ZVgF-kfkvv_rcoe0RglQ,3,1
K-uQkfSUTwu5LIwPB4b_vg,24,31
8RdsWc09Scotx4YD1GgPKg,14,1
pIB-Js9drl27qrrSjKK_eA,9,1
jZLFHdhD7XDeUT6KZZp8Qw,1,0
M3ueL1pdvfmxC0dKbsF47A,3,2
cbddL2q8uRA38RwycB0FJg,3,1
CwVE2bN5YscfeTQPZylruA,10,2
VoJbh0ad4x5lnWPHx1sxVQ,0,1
gc78dwGe4EP6resjJHJEbA,1,0
-ga9DRU4HE6Li9_tWH3_Fg,23,17
kJl3l4fSa2spv_Mkhgogmg,9,1
pkInRTy_ChYKg2yYLlHs-w,1,0
CQFX3y-BKkvfZnLG2wet5w,2,1
ydSiR7YyALkmmACVNtXzhg,2,0
rwDJu_c584TV4CqPAwu3ZQ,1,9
YFqlMM1tFn0C4b9aHdzOgg,1,2
E4wiOHWrUzQibEHt2Rohhw,0,2
u46u7wkAm6C_o-SxLY_BOA,0,2
XYF9IMWtlv6oaZIfF996zg,0,2
sYXEz38MVmg_vxe7hYTR6Q,1,0
WGfalBzV-u0gXKb6149ZCQ,1,0
N4t78qF2C5jqYBjNr0j3_w,2,3
M7dW8WCWN7KlcdA2NxaYvg,0,1
inlFU8EIUAoSeqLfzghakw,3,2
xfB9-BQ7JKtPy99KRz5niQ,1,0
yD2jmBrBPbLJ2yN3lQQHjw,1,0
hR8m47Jv9BYuol3khp6aBw,7,1
VuIIfIAEtGFXcAcXCvK-1g,0,1
D6RDpCS1lfgZdPuLHlpsHA,0,1
WDzU-H9ugWqI67rd4YZj4g,2,3
TEvCRTMnOYwQ9Up9lWXxfA,0,5
fuCpY7v9ayBi8d90B1EGEQ,0,2
MsQTe82TCbZXDPG4LOgVoA,6,0
Cesnh6fIsAUO8D4jfGhOIw,4,1
ahG8XQK5Aj4kMtOrC8zfTA,1,0
WVCSiyXjEORiWEet8asURA,0,1
2QvAgu0Jgoa_BzD7XP7Tqg,15,5
T0ju0drMLfXJPNLnEsEYgw,3,0
p_bUsbOgUsKSPRtbBzErxw,2,0
-RIWE3MU3GCHM5KIW7PLww,1,2
Zd9VJFJjfaadaJmCMFv-RQ,8,1
4ehN06x7M5lUDIhnrco97Q,0,1
okX1jSK4-4uPdglVFNYhSw,1,0
fNsZkEyCXuDVWjUz_xq8yw,0,3
6rTzYUGghp3XHPgOGaO8UQ,28,15
LHi1adQYduflnIeHaFvi3w,1,1
rz3AeZZ-U5SoqeyNknz2TA,1,0
LLpqbZNVuAb425xxu2_Pyg,0,1
POIe1nLnPEmmPBiAbkf8jA,4,2
c5eP418YVV3uCg_Vp5Wv9Q,1,0
LFOIMbdGcwEFsUVJKB6_Ng,0,3
IjhsNcbzBrAWkF3ghiSeOg,0,1
nHJkBQ1o-hWDK9k_9ylf_A,4,0
Ic3YMUPg_DCNpp4y3B-2bw,7,0
ZaMY0vMwnpx-kbAK5ROhHg,3,1
UpzKtM6NaCa6arJksV5oeA,7,2
RttisSZQkaRtR7vNZTTnXw,7,2
NMw6zTXoZDEzNchVIfL1pQ,1,5
m03KaikWJrdeQ1URZPG4dA,1,3
eLF59Mc9s8JF4UPIjgdrTA,2,0
39sCYNzSYk_z8v_KoLH0KA,7,2
hzZjYhV25DuehpK1-pak1g,1,3
dE_5fWVjBA0W4H7q2iwijQ,1,0
B5gvashBTJegCwLMdb9J2A,1,2
wNnPxpAOCBk2N1KTJ2PDCw,1,0
USMzHt3XL3nPXVVOfRw1-g,0,2
We_Fci0vsWOekpAVIXKpSA,0,1
xMAmUPdDgYGWf6oNTLF3tw,6,2
yk4d81xgwrXJvoWMxWftvw,1,0
FIsikYUtIBJ0BKT_Ig-GhQ,0,4
xmARZ_MuSfrQCXP4e8RQjg,3,5
b4LmLgVdbhM-nc1IZc5Weg,12,9
tzWel0UC8ItdmPAY4zi6wA,2,0
6TvB1PZCY1Ap2S-yNJPs4w,8,3
o2nt0ZJP0WmdDL-4HV-p4w,8,2
xF7jYxQouhX3OWNR8QRDkw,2,1
ShUREGiU1IjHuPYq4jVvng,1,1
CboINhcX-R1PGNtESJwQPQ,1,1
YpSOCqnpn-ceZOfg4MY2GQ,1,1
8pBx1vlLXHv2aCiTUWz04w,1,0
1C7mPT-9mFihyZq8-qLxgw,1,1
fRyHe8SUsZ3kNZbbn2P2GQ,1,0
Uxm9N6jwmJybOv1NcBbnRw,37,40
c_3abcaptUG0d4A4LWMe7w,1,0
JqVLQ4pwjGxXE5INQsYOiQ,2,2
EyCO8HurmdWYbVCdxPg-Ig,12,5
81WMGpA8CVYlPhuhZatkXw,3,1
z2s_fuJZzaSNgL3XW8fclQ,0,1
Gm_TguXEE55YM1bQQNSwbw,0,1
jgmKcZsgKYkTFyYIabL3Sg,3,0
X2I47eENvYeVL6QlzAZ0wA,1,1
GEkDYesNiLzMA4Ib0velBg,4,5
dryad6tDgaGc-WsUUgPbfw,6,4
bw_bCNXNBrgarlmrgURkoA,1,0
-hMdEBaeky47g4D8-0Xl3Q,3,0
tuIg103yDqCEcTk5J_h8ow,0,6
sQI-QBlT-lZWbAXRZbGRGA,10,1
6qmCO3di-FKWLdRn2LuF6g,3,0
IBshKrdO914zw5sm8kgfPg,19,0
_TXitYmnPDmZCWOPFl799Q,4,1
IdVoDto0eqtzzH5B4bpvsA,1,8
xTVH9u9vuub_v_YHFveDoQ,1,4
AtUtG-oQp1rkk6ZdYcfSzw,11,14
q6T5yuqCPDw4a_BEuMgkTg,0,1
4Tg0FVW0QGko7RFu5obkIA,0,1
T7weU8D-PrX8tGrAFJOSxw,8,2
KBA0yGsblufetQgs6Sm_nQ,12,1
hV-zGKGReMAi8GucYa4NHg,4,0
0jVLEi0Y5hfwApkpD25r6A,0,1
-Sgt6wFx05Ox-O1ZSC3LOA,2,0
bGno_WKbepp48eqgUfRHMA,4,0
